id;video_v1.mp4;video_v2.mp4;video_v31.mp4;video_v32.mp4;video_v33.mp4;size;duration;
1;true;true;true;false;false;0;186.363333
2;true;true;false;true;false;0;124.6447
3;true;true;false;false;true;0;196.347911
4;true;false;true;false;false;0;137.18347699999998
5;true;false;false;true;false;0;75.464844
6;true;false;false;false;true;0;147.16805499999998
